,size_kw,zipcode,install_type,cost,cost_per_watt,annual_PV_prod,tech_1,annual_insolation,rebate,tilt1,reported_annual_energy_prod,tracking_type,bipv,Lat,Long,year_installed,installer_company,installer
9202,2.98,1905,residential,12245.0,4.1090604027,3545.848235,crystalline,4.066907406,0.0,22.0,2947.22,Fixed,0,42.47,-70.96,2015,Roof Diagnostics Solar & Electric,874
9203,5.865,1905,residential,19090.58,3.2550008525,7631.567783,Poly,4.43885088,0.0,19.0,4331.25,Fixed,0,42.47,-70.96,2015,Sunrun,332
9204,7.5,1568,residential,39986.0,5.3314666667,9957.878723,Mono,4.514757156,2000.0,34.0,7095.72,Fixed,0,42.17,-71.61,2013,Direct Energy Solar,557
9205,3.92,1568,residential,20580.0,5.25,5118.775908,Poly,4.445505142,1568.0,25.0,4521.17,Fixed,0,42.17,-71.61,2013,Next Step Living,855
9206,13.08,1568,residential,63284.0,4.8382262997,17267.49366,Mono,4.490567684,2250.0,30.0,15439.9,Fixed,0,42.17,-71.61,2013,Solarflair Energy,458
9207,8.0,1568,residential,40800.0,5.1,10604.24414,crystalline,4.500267982,2000.0,40.0,8323.92,Fixed,0,42.17,-71.61,2013,SolarCity,2989
9208,6.0,1568,residential,24860.0,4.1433333333,7620.024902,Poly,4.330202103,2000.0,30.0,6714.9125,Fixed,0,42.17,-71.61,2013,Solarflair Energy,458
9209,4.9,1568,residential,23030.0,4.7,6169.321313,Poly,4.294543743,1960.0,32.0,5471.7792,Fixed,0,42.17,-71.61,2013,Next Step Living,855
9210,9.045,1568,residential,66589.0,7.3619679381,11616.41555,Mono,4.37540102,2000.0,35.0,11126.0,Fixed,0,42.17,-71.61,2013,Next Step Living,855
9211,7.0,1568,residential,27580.0,3.94,8699.40979,Poly,4.242145538,2000.0,13.0,6938.48,Fixed,0,42.17,-71.61,2014,Sungevity,278
9212,8.04,1568,residential,63253.0,7.8672885572,9067.427007,Mono,3.873747826,2000.0,28.0,14566.0,Fixed,0,42.17,-71.61,2014,Next Step Living,855
9213,10.72,1568,residential,64506.0,6.0173507463,12916.37254,Mono,4.116431236,2000.0,30.0,10146.06,Fixed,0,42.17,-71.61,2014,Solarflair Energy,458
9214,7.37,1568,residential,54069.0,7.3363636364,9790.526797,Mono,4.513986111,2000.0,37.0,8931.0,Fixed,0,42.17,-71.61,2014,Next Step Living,855
9215,11.725,1568,residential,53350.0,4.5501066098,15573.10435,Mono,4.512918472,2000.0,37.0,13455.02,Fixed,0,42.17,-71.61,2014,Brightstar Solar,44
9216,8.415,1568,residential,42075.0,5.0,10965.50617,crystalline,4.425010204,1250.0,40.0,10484.2,Fixed,0,42.17,-71.61,2015,SolarCity,2989
9217,10.215,1568,residential,38306.25,3.75,11750.42224,crystalline,3.916986465,1250.0,32.0,11504.5,Fixed,0,42.17,-71.61,2015,Roof Diagnostics Solar & Electric,874
9218,5.865,1568,residential,32257.5,5.5,7626.884804,crystalline,4.419548988,1250.0,35.0,7874.46,Fixed,0,42.17,-71.61,2014,SolarCity,2989
9219,4.845,1568,residential,26647.5,5.5,6300.991106,crystalline,4.430644512,0.0,24.0,3865.68,Fixed,0,42.17,-71.61,2014,SolarCity,2989
9220,6.12,1568,residential,33660.0,5.5,7939.471069,crystalline,4.419588566,0.0,22.0,6606.9,Fixed,0,42.17,-71.61,2015,SolarCity,2989
9221,13.515,1568,residential,74603.0,5.5200147984,16693.33964,crystalline,4.201844692,0.0,30.0,11428.12,Fixed,0,42.17,-71.61,2015,SolarCity,2989
9222,7.905,1568,residential,43635.6,5.52,10112.0621,crystalline,4.359375477,0.0,34.0,9764.37,Fixed,0,42.17,-71.61,2015,SolarCity,2989
9223,6.12,1568,residential,33782.4,5.52,7752.1021,crystalline,4.312253475,0.0,24.0,6884.72,Fixed,0,42.17,-71.61,2015,SolarCity,2989
9224,9.66,1568,residential,54238.0,5.614699793,12630.45354,Mono,4.448797226,0.0,27.0,12534.72,Fixed,0,42.17,-71.61,2015,Blue Selenium Solar,124
9225,9.175,1568,residential,58731.0,6.4011989101,12126.61721,Mono,4.489514828,0.0,36.9,11478.115,Fixed,0,42.17,-71.61,2015,New England Clean Energy,274
9226,10.4,1568,residential,42224.0,4.06,13401.12363,Poly,4.384595394,0.0,26.0,12401.232,Fixed,0,42.17,-71.61,2015,Sunrun,332
9227,10.14,1568,residential,30876.3,3.045,13083.78484,Poly,4.397068024,0.0,20.5,12089.402,Fixed,0,42.17,-71.61,2015,Sunrun,332
9228,12.48,1568,residential,40622.4,3.255,15976.89996,Poly,4.361508846,0.0,20.5,9457.233,Fixed,0,42.17,-71.61,2015,Sunrun,332
9229,5.2,1568,residential,24068.68,4.6285923077,6904.42251,crystalline,4.514974594,0.0,35.0,7515.0,Fixed,0,42.17,-71.61,2015,Trinity Solar,233
9230,8.06,1568,residential,45136.0,5.6,10243.26923,Poly,4.332879066,0.0,32.0,10027.0,Fixed,0,42.17,-71.61,2015,SolarCity,2989
9231,8.84,1568,residential,49504.0,5.6,10026.3103,Poly,3.872992754,0.0,44.0,10135.64,Fixed,0,42.17,-71.61,2015,SolarCity,2989
9232,5.88,1747,residential,22638.0,3.85,7431.021548,Poly,4.310148716,2000.0,29.0,6464.84,Fixed,0,42.12,-71.54,2013,Next Step Living,855
9233,6.75,1747,residential,30375.0,4.5,8743.076752,Poly,4.405154705,2000.0,30.0,7558.2323,Fixed,0,42.12,-71.54,2013,Roof Diagnostics Solar & Electric,874
9234,9.38,1747,residential,56130.07,5.9840159915,12440.37385,Mono,4.50647974,2000.0,40.0,9591.96,Fixed,0,42.12,-71.54,2013,Revolusun ,184
9235,7.035,1747,residential,53841.0,7.6533049041,9011.218407,Mono,4.347058296,4000.0,40.0,8654.0,Fixed,0,42.12,-71.54,2013,Next Step Living,855
9236,6.885,1747,residential,33736.0,4.8999273784,8449.717105,crystalline,4.192004681,1250.0,24.0,8752.0,Fixed,0,42.12,-71.54,2014,SolarCity,2989
9237,3.185,1747,residential,15925.0,5.0,3772.765468,Poly,4.042241097,0.0,39.0,3486.7,Fixed,0,42.12,-71.54,2013,SolarCity,2989
9238,6.885,1747,residential,37867.5,5.5,7760.929669,crystalline,3.847574472,0.0,25.0,6993.58,Fixed,0,42.12,-71.54,2014,SolarCity,2989
9239,12.24,1747,residential,67320.0,5.5,12182.66982,crystalline,3.415093184,0.0,38.0,11941.5,Fixed,0,42.12,-71.54,2015,SolarCity,2989
9240,8.829,1747,residential,40436.82,4.58,11675.52263,Mono,4.499174118,3250.0,30.0,8704.26,Fixed,0,42.12,-71.54,2015,Second Generation Energy,118
9241,11.475,1747,residential,63342.0,5.52,14902.39424,crystalline,4.409777641,0.0,40.0,13004.81,Fixed,0,42.12,-71.54,2015,SolarCity,2989
9242,12.495,1747,residential,68972.4,5.52,16270.94568,crystalline,4.431091309,0.0,37.0,16603.29,Fixed,0,42.12,-71.54,2015,SolarCity,2989
9243,5.98,1747,residential,20766.25,3.4726170569,7859.460273,crystalline,4.470351219,0.0,38.0,6063.9,Fixed,0,42.12,-71.54,2015,Roof Diagnostics Solar & Electric,874
9244,4.94,1747,residential,16944.2,3.43,6042.354487,Poly,4.174855709,0.0,34.0,4861.305,Fixed,0,42.12,-71.54,2015,Sunrun,332
9245,3.38,1747,residential,18928.0,5.6,4041.548767,Poly,4.079924583,0.0,38.0,3902.58,Fixed,0,42.12,-71.54,2015,SolarCity,2989
9246,8.8,1747,residential,30184.0,3.43,11578.60322,Poly,4.479459286,0.0,30.7,8629.608,Fixed,0,42.12,-71.54,2015,Sunrun,332
9247,11.55,1747,residential,33552.75,2.905,14762.03498,Poly,4.337583065,0.0,40.0,9771.31,Fixed,0,42.12,-71.54,2015,Sunrun,332
9248,18.75,2568,residential,72550.0,3.8693333333,24755.896,Poly,4.514207363,0.0,20.0,16693.0,Fixed,0,41.45,-70.6,2013,Cotuit Solar,47
9249,7.25,2568,residential,38425.0,5.3,9728.955719,Mono,4.572136402,2000.0,45.0,8787.0,Fixed,0,41.45,-70.6,2013,My Generation Energy,17
9250,7.848,2568,residential,51000.0,6.498470948,10640.87539,Mono,4.628485203,2000.0,30.0,9454.59,Fixed,0,41.45,-70.6,2013,South Mountain Company,95
9251,3.5,2568,residential,31814.0,9.0897142857,4638.889832,Mono,4.522440434,1400.0,42.0,3345.536,Fixed,0,41.45,-70.6,2013,South Mountain Company,95
9252,9.25,2568,residential,53300.0,5.7621621622,12427.31628,Mono,4.588728428,2000.0,26.0,10985.5625,Fixed,0,41.45,-70.6,2014,South Mountain Company,95
9253,3.0,2568,residential,23627.0,7.8756666667,3973.91272,Mono,4.523236752,1200.0,27.0,2576.0,Fixed,0,41.45,-70.6,2013,South Mountain Company,95
9254,5.52,2568,residential,38523.0,6.9788043478,7486.355127,Mono,4.623270035,2000.0,42.0,4233.4185,Fixed,0,41.45,-70.6,2014,South Mountain Company,95
9255,6.21,2568,residential,36300.0,5.845410628,8415.195106,Mono,4.625312805,2000.0,35.0,4514.16,Fixed,0,41.45,-70.6,2014,South Mountain Company,95
9256,8.25,2568,residential,47100.0,5.7090909091,11194.19357,Mono,4.624090195,2000.0,40.0,5109.65,Fixed,0,41.45,-70.6,2014,South Mountain Company,95
9257,18.75,2568,residential,72550.0,3.8693333333,24755.896,Poly,4.514207363,0.0,20.0,16186.23,Fixed,0,41.45,-70.6,2013,Cotuit Solar,47
9258,6.03,2568,residential,33145.0,5.4966832504,8174.810347,Mono,4.627944946,2000.0,30.0,6538.32,Fixed,0,41.45,-70.6,2014,South Mountain Company,95
9259,5.559,2568,residential,35300.0,6.350062961,7481.0195,Mono,4.587564468,3250.0,45.0,6573.662,Fixed,0,41.45,-70.6,2015,South Mountain Company,95
9260,7.935,2568,residential,41250.0,5.1984877127,10586.92698,Mono,4.546178818,3250.0,45.0,8852.188,Fixed,0,41.45,-70.6,2015,South Mountain Company,95
9261,9.156,2568,residential,45000.0,4.9148099607,12456.03275,Mono,4.64210844,1250.0,33.0,9428.288,Fixed,0,41.45,-70.6,2015,South Mountain Company,95
9262,3.27,2568,residential,23400.0,7.1559633028,4279.849208,Mono,4.459567547,0.0,42.0,3576.864,Fixed,0,41.45,-70.6,2014,South Mountain Company,95
9263,7.194,2568,residential,44300.0,6.1579093689,8938.392198,Mono,4.257414341,0.0,22.5,6969.196,Fixed,0,41.45,-70.6,2015,South Mountain Company,95
9264,7.194,2568,residential,42000.0,5.8381984987,9694.354087,Mono,4.59444809,0.0,44.0,8384.282,Fixed,0,41.45,-70.6,2015,South Mountain Company,95
9265,4.02,2568,residential,30200.0,7.5124378109,5421.122124,Mono,4.603100777,0.0,29.0,4649.4,Fixed,0,41.45,-70.6,2015,South Mountain Company,95
9266,15.075,2568,residential,82731.9,5.4880199005,20233.99182,Mono,4.584197998,0.0,26.0,15474.795,Fixed,0,41.45,-70.6,2014,Skyline Solar,7
9267,3.6,1984,residential,25200.0,7.0,4744.980176,Poly,4.493386745,0.0,28.0,3884.2,Fixed,0,42.6,-70.88,2014,Vivint,2356
9268,9.8,1984,residential,39690.0,4.05,12958.72471,Poly,4.501271248,2000.0,35.0,10503.68,Fixed,0,42.6,-70.88,2013,Next Step Living,855
9269,3.6,1984,residential,25200.0,7.0,3860.105713,Poly,3.670620203,0.0,37.0,3884.193,Fixed,0,42.6,-70.88,2014,Vivint,2356
9270,4.41,1826,residential,30208.5,6.85,5517.273373,Poly,4.259231567,0.0,43.0,4738.0,Fixed,0,42.66,-71.3,2013,Vivint,2356
9271,4.165,1826,residential,28530.25,6.85,5398.414518,Poly,4.421018124,0.0,24.0,3960.0,Fixed,0,42.66,-71.3,2013,Vivint,2356
9272,3.6,1826,residential,25200.0,7.0,4107.257666,Poly,3.924292564,0.0,0.37,3879.8,Fixed,0,42.66,-71.3,2013,Vivint,2356
9273,5.52,1826,residential,38640.0,7.0,7293.609287,Poly,4.503384113,0.0,23.0,6199.9,Fixed,0,42.66,-71.3,2013,Vivint,2356
9274,9.25,1826,residential,45325.0,4.9,9681.805176,Poly,3.578334093,0.0,45.0,6478.0,Fixed,0,42.66,-71.3,2014,SolarCity,2989
9275,8.0,1826,residential,39200.0,4.9,10200.35254,Poly,4.347726822,0.0,34.0,9802.0,Fixed,0,42.66,-71.3,2014,SolarCity,2989
9276,7.0,1826,residential,34300.0,4.9,8905.992676,Poly,4.339207649,0.0,32.0,8733.0,Fixed,0,42.66,-71.3,2014,SolarCity,2989
9277,5.0,1826,residential,24500.0,4.9,6547.763062,Poly,4.46415329,0.0,22.0,4523.0,Fixed,0,42.66,-71.3,2014,SolarCity,2989
9278,7.92,1826,residential,55440.0,7.0,10477.98308,Poly,4.508862495,0.0,23.0,7898.0,Fixed,0,42.66,-71.3,2013,Vivint,2356
9279,3.6,1826,residential,24660.0,6.85,4861.497656,Poly,4.594847679,0.0,37.0,4164.0,Fixed,0,42.66,-71.3,2013,Vivint,2356
9280,3.6,1826,residential,24660.0,6.85,4239.050098,Poly,4.021355152,0.0,35.0,3660.2,Fixed,0,42.66,-71.3,2013,Vivint,2356
9281,4.8,1826,residential,33600.0,7.0,6267.979102,Poly,4.45165205,0.0,22.0,4695.5,Fixed,0,42.66,-71.3,2013,Vivint,2356
9282,5.52,1826,residential,37812.0,6.85,7030.095996,Poly,4.34768486,0.0,21.0,5405.7,Fixed,0,42.66,-71.3,2013,Vivint,2356
9283,6.24,1826,residential,43680.0,7.0,8083.55666,Poly,4.412491798,0.0,40.0,6970.0,Fixed,0,42.66,-71.3,2013,Vivint,2356
9284,3.6,1826,residential,25200.0,7.0,4718.642871,Poly,4.460317135,0.0,43.0,3975.7,Fixed,0,42.66,-71.3,2013,Vivint,2356
9285,6.0,1826,residential,42000.0,7.0,6843.626953,Poly,3.905900717,0.0,27.0,5920.2,Fixed,0,42.66,-71.3,2013,Vivint,2356
9286,3.12,1826,residential,21840.0,7.0,4058.974131,Poly,4.43257761,0.0,33.0,3520.8,Fixed,0,42.66,-71.3,2013,Vivint,2356
9287,7.92,1826,residential,55440.0,7.0,8635.532168,Poly,3.728278875,0.0,34.0,7325.9,Fixed,0,42.66,-71.3,2013,Vivint,2356
9288,4.8,1826,residential,33600.0,7.0,6406.519922,Poly,4.544007301,0.0,34.0,5504.9,Fixed,0,42.66,-71.3,2013,Vivint,2356
9289,3.6,1826,residential,25200.0,7.0,3878.104834,Poly,3.698786736,0.0,27.0,3372.9,Fixed,0,42.66,-71.3,2013,Vivint,2356
9290,8.88,1826,residential,62160.0,7.0,11851.34426,Poly,4.538130283,0.0,42.0,9513.2,Fixed,0,42.66,-71.3,2013,Vivint,2356
9291,5.88,1826,residential,41160.0,7.0,7315.312163,Poly,4.242772102,0.0,27.0,6271.3,Fixed,0,42.66,-71.3,2013,Vivint,2356
9292,6.96,1826,residential,48720.0,7.0,9240.808652,Poly,4.518985748,0.0,35.0,7353.0,Fixed,0,42.66,-71.3,2013,Vivint,2356
9293,6.615,1826,residential,46305.0,7.0,8746.790339,Poly,4.500487328,0.0,36.0,6195.1,Fixed,0,42.66,-71.3,2013,Vivint,2356
9294,5.635,1826,residential,39445.0,7.0,7514.91084,Poly,4.539091587,0.0,34.0,6314.0,Fixed,0,42.66,-71.3,2013,Vivint,2356
9295,4.655,1826,residential,32585.0,7.0,5644.992692,Poly,4.151770115,0.0,12.0,4604.0,Fixed,0,42.66,-71.3,2013,Vivint,2356
9296,4.41,1826,residential,30870.0,7.0,5309.716443,Poly,4.110525608,0.0,26.0,4437.8,Fixed,0,42.66,-71.3,2013,Vivint,2356
9297,5.145,1826,residential,36015.0,7.0,6318.800473,Poly,4.180185795,0.0,43.0,5021.0,Fixed,0,42.66,-71.3,2013,Vivint,2356
9298,7.2,1826,residential,50400.0,7.0,9540.95625,Poly,4.508181572,0.0,39.0,8202.0,Fixed,0,42.66,-71.3,2013,Vivint,2356
9299,5.76,1826,residential,40320.0,7.0,7209.409922,Poly,4.26932478,0.0,35.0,6190.8,Fixed,0,42.66,-71.3,2013,Vivint,2356
9300,2.64,1826,residential,18480.0,7.0,3451.335293,Poly,4.449322224,0.0,35.0,2461.1,Fixed,0,42.66,-71.3,2013,Vivint,2356
9301,7.68,1826,residential,53760.0,7.0,10136.70094,Poly,4.49936533,0.0,22.0,8533.1,Fixed,0,42.66,-71.3,2013,Vivint,2356
9302,5.39,1826,residential,37730.0,7.0,5827.771036,Poly,3.712785959,0.0,26.0,5113.0,Fixed,0,42.66,-71.3,2014,Vivint,2356
9303,9.555,1826,residential,66885.0,7.0,12594.53391,Poly,4.486557484,0.0,35.0,9600.0,Fixed,0,42.66,-71.3,2013,Vivint,2356
9304,5.635,1826,residential,39445.0,7.0,7323.21766,Poly,4.427373886,0.0,37.0,6411.3,Fixed,0,42.66,-71.3,2013,Vivint,2356
9305,6.615,1826,residential,46305.0,7.0,7223.706777,Poly,3.752006531,0.0,22.0,5032.0,Fixed,0,42.66,-71.3,2013,Vivint,2356
9306,2.5,1826,residential,17500.0,7.0,3295.125122,Poly,4.493386745,0.0,28.0,2445.2,Fixed,0,42.66,-71.3,2014,Vivint,2356
9307,6.615,1826,residential,46305.0,7.0,8718.901073,Poly,4.493386745,0.0,28.0,6359.4,Fixed,0,42.66,-71.3,2013,Vivint,2356
9308,3.92,1826,residential,27440.0,7.0,5166.756191,Poly,4.493386745,0.0,28.0,4334.1,Fixed,0,42.66,-71.3,2013,Vivint,2356
9309,6.615,1826,residential,46305.0,7.0,8718.901073,Poly,4.493386745,0.0,28.0,6830.9,Fixed,0,42.66,-71.3,2014,Vivint,2356
9310,2.94,1826,residential,20580.0,7.0,3875.067144,Poly,4.493386745,0.0,28.0,3042.3,Fixed,0,42.66,-71.3,2014,Vivint,2356
9311,5.25,1826,residential,36750.0,7.0,6919.762756,Poly,4.493386745,0.0,28.0,4799.1,Fixed,0,42.66,-71.3,2014,Vivint,2356
9312,5.5,1826,residential,38500.0,7.0,7249.275269,Poly,4.493386745,0.0,28.0,5628.5,Fixed,0,42.66,-71.3,2014,Vivint,2356
9313,11.27,1826,residential,78890.0,7.0,14854.42405,Poly,4.493386745,0.0,28.0,10326.9,Fixed,0,42.66,-71.3,2014,Vivint,2356
9314,2.695,1826,residential,18865.0,7.0,3552.144882,Poly,4.493386745,0.0,28.0,2993.4,Fixed,0,42.66,-71.3,2014,Vivint,2356
9315,4.9,1826,residential,34300.0,7.0,6458.445239,Poly,4.493386745,0.0,28.0,5486.3,Fixed,0,42.66,-71.3,2014,Vivint,2356
9316,4.75,1826,residential,33250.0,7.0,6260.737732,Poly,4.493386745,0.0,28.0,4848.4,Fixed,0,42.66,-71.3,2014,Vivint,2356
9317,6.37,1826,residential,21658.0,3.4,8098.556108,Poly,4.336522579,2000.0,29.0,7293.46,Fixed,0,42.66,-71.3,2013,Next Step Living,855
9318,6.37,1826,residential,21658.0,3.4,8360.353622,Poly,4.475010872,2000.0,21.0,7603.82,Fixed,0,42.66,-71.3,2013,Next Step Living,855
9319,9.25,1826,residential,37463.0,4.0500540541,12090.78317,Poly,4.457043648,4000.0,25.0,10147.41,Fixed,0,42.66,-71.3,2013,Brightstar Solar,44
9320,8.82,1826,residential,34349.0,3.8944444444,11500.31962,Mono,4.446699619,2000.0,20.0,9665.49,Fixed,0,42.66,-71.3,2013,RGS/Real Goods,405
9321,4.41,1826,residential,30208.5,6.85,5517.273373,Poly,4.259231567,0.0,43.0,4738.0,Fixed,0,42.66,-71.3,2013,Vivint,2356
9322,6.12,1826,residential,22651.0,3.7011437908,7817.203301,Mono,4.361921787,4000.0,15.0,6869.8,Fixed,0,42.66,-71.3,2013,Revision Energy,11
9323,3.6,1826,residential,25200.0,7.0,4551.981592,Poly,4.310841084,0.0,37.0,3879.96,Fixed,0,42.66,-71.3,2013,Vivint,2356
9324,4.165,1826,residential,28530.25,6.85,5398.414518,Poly,4.421018124,0.0,24.0,3960.0,Fixed,0,42.66,-71.3,2013,Vivint,2356
9325,7.92,1826,residential,55440.0,7.0,10477.98308,Poly,4.508862495,0.0,23.0,8144.64,Fixed,0,42.66,-71.3,2013,Vivint,2356
9326,3.6,1826,residential,24660.0,6.85,4861.497656,Poly,4.594847679,0.0,37.0,4163.9966,Fixed,0,42.66,-71.3,2013,Vivint,2356
9327,5.635,1826,residential,28738.5,5.1,7494.951026,Poly,4.530942917,2000.0,30.0,5559.03,Fixed,0,42.66,-71.3,2013,SolarCity,2989
9328,3.6,1826,residential,24660.0,6.85,4239.050098,Poly,4.021355152,0.0,35.0,3660.198,Fixed,0,42.66,-71.3,2013,Vivint,2356
9329,4.9,1826,residential,29400.0,6.0,6349.35564,Poly,4.420815468,1960.0,21.0,5928.6882,Fixed,0,42.66,-71.3,2013,Next Step Living,855
9330,4.8,1826,residential,33600.0,7.0,6267.979102,Poly,4.45165205,0.0,22.0,4695.504,Fixed,0,42.66,-71.3,2013,Vivint,2356
9331,13.8,1826,residential,73213.38,5.3053173913,18570.5751,Mono,4.569868565,2000.0,45.0,16092.72,Fixed,0,42.66,-71.3,2013,Revolusun ,184
9332,5.52,1826,residential,37812.0,6.85,7030.095996,Poly,4.34768486,0.0,21.0,5021.28,Fixed,0,42.66,-71.3,2013,Vivint,2356
9333,6.24,1826,residential,43680.0,7.0,8083.55666,Poly,4.412491798,0.0,40.0,6970.0032,Fixed,0,42.66,-71.3,2013,Vivint,2356
9334,7.5,1826,residential,28700.0,3.8266666667,9909.475708,Poly,4.503219604,2000.0,23.0,8252.7228,Fixed,0,42.66,-71.3,2013,Trinity Solar,233
9335,3.6,1826,residential,25200.0,7.0,4718.642871,Poly,4.460317135,0.0,43.0,4370.8265,Fixed,0,42.66,-71.3,2013,Vivint,2356
9336,6.0,1826,residential,42000.0,7.0,6843.626953,Poly,3.905900717,0.0,27.0,5920.2033,Fixed,0,42.66,-71.3,2013,Vivint,2356
9337,3.12,1826,residential,21840.0,7.0,4058.974131,Poly,4.43257761,0.0,33.0,3520.7993,Fixed,0,42.66,-71.3,2013,Vivint,2356
9338,7.92,1826,residential,55440.0,7.0,8635.532168,Poly,3.728278875,0.0,34.0,7367.15,Fixed,0,42.66,-71.3,2013,Vivint,2356
9339,4.8,1826,residential,33600.0,7.0,6406.519922,Poly,4.544007301,0.0,34.0,5504.75,Fixed,0,42.66,-71.3,2013,Vivint,2356
9340,3.6,1826,residential,25200.0,7.0,3878.104834,Poly,3.698786736,0.0,27.0,3372.8961,Fixed,0,42.66,-71.3,2013,Vivint,2356
9341,8.88,1826,residential,62160.0,7.0,11851.34426,Poly,4.538130283,0.0,42.0,9104.48,Fixed,0,42.66,-71.3,2013,Vivint,2356
9342,5.88,1826,residential,41160.0,7.0,7315.312163,Poly,4.242772102,0.0,27.0,6271.296,Fixed,0,42.66,-71.3,2013,Vivint,2356
9343,6.96,1826,residential,48720.0,7.0,9240.808652,Poly,4.518985748,0.0,35.0,7987.5145,Fixed,0,42.66,-71.3,2013,Vivint,2356
9344,6.615,1826,residential,46305.0,7.0,8746.790339,Poly,4.500487328,0.0,36.0,6195.0975,Fixed,0,42.66,-71.3,2013,Vivint,2356
9345,5.635,1826,residential,39445.0,7.0,7514.91084,Poly,4.539091587,0.0,34.0,6314.0022,Fixed,0,42.66,-71.3,2013,Vivint,2356
9346,7.8,1826,residential,27122.0,3.4771794872,10204.24622,Mono,4.450690746,2000.0,45.0,8091.87,Fixed,0,42.66,-71.3,2013,Revision Energy,11
9347,6.7,1826,residential,37252.0,5.56,8743.650488,Mono,4.443786621,4000.0,40.0,7081.824,Fixed,0,42.66,-71.3,2014,Sunlight Solar Energy,104
9348,4.655,1826,residential,32585.0,7.0,5644.992692,Poly,4.151770115,0.0,12.0,4768.5704,Fixed,0,42.66,-71.3,2013,Vivint,2356
9349,4.41,1826,residential,30870.0,7.0,5309.716443,Poly,4.110525608,0.0,26.0,4402.3257,Fixed,0,42.66,-71.3,2013,Vivint,2356
9350,5.145,1826,residential,36015.0,7.0,6318.800473,Poly,4.180185795,0.0,43.0,5020.997,Fixed,0,42.66,-71.3,2013,Vivint,2356
9351,7.2,1826,residential,50400.0,7.0,9540.95625,Poly,4.508181572,0.0,39.0,8202.0,Fixed,0,42.66,-71.3,2013,Vivint,2356
9352,5.025,1826,residential,35540.0,7.0726368159,5860.744849,Mono,3.990251303,4000.0,27.0,5186.0,Fixed,0,42.66,-71.3,2014,Next Step Living,855
9353,5.76,1826,residential,40320.0,7.0,7209.409922,Poly,4.26932478,0.0,35.0,10451.75,Fixed,0,42.66,-71.3,2013,Vivint,2356
9354,2.64,1826,residential,18480.0,7.0,3451.335293,Poly,4.449322224,0.0,35.0,2460.88,Fixed,0,42.66,-71.3,2013,Vivint,2356
9355,7.68,1826,residential,53760.0,7.0,10136.70094,Poly,4.49936533,0.0,22.0,8533.32,Fixed,0,42.66,-71.3,2013,Vivint,2356
9356,9.555,1826,residential,66885.0,7.0,12594.53391,Poly,4.486557484,0.0,35.0,989.0,Fixed,0,42.66,-71.3,2013,Vivint,2356
9357,5.635,1826,residential,39445.0,7.0,7323.21766,Poly,4.427373886,0.0,37.0,6411.24,Fixed,0,42.66,-71.3,2013,Vivint,2356
9358,6.615,1826,residential,46305.0,7.0,7223.706777,Poly,3.752006531,0.0,22.0,5031.9,Fixed,0,42.66,-71.3,2013,Vivint,2356
9359,5.39,1826,residential,37730.0,7.0,5827.771036,Poly,3.712785959,0.0,26.0,5113.0,Fixed,0,42.66,-71.3,2014,Vivint,2356
9360,7.0,1826,residential,35000.0,5.0,8905.992676,Poly,4.339207649,2000.0,32.0,8224.32,Fixed,0,42.66,-71.3,2014,SolarCity,2989
9361,9.483,1826,residential,55314.0,5.8329642518,12844.76517,Mono,4.608466625,4000.0,34.0,11040.3,Fixed,0,42.66,-71.3,2014,Blue Selenium Solar,124
9362,5.36,1826,residential,39202.0,7.3138059701,7221.466758,Mono,4.582936764,4000.0,36.0,6959.0,Fixed,0,42.66,-71.3,2014,Next Step Living,855
9363,8.0,1826,residential,40000.0,5.0,10200.35254,Poly,4.347726822,2000.0,34.0,9301.45,Fixed,0,42.66,-71.3,2014,SolarCity,2989
9364,9.25,1826,residential,45325.0,4.9,9681.805176,Poly,3.578334093,0.0,45.0,6478.08,Fixed,0,42.66,-71.3,2014,SolarCity,2989
9365,11.27,1826,residential,78890.0,7.0,12296.97325,Poly,3.744242668,0.0,27.0,10474.368,Fixed,0,42.66,-71.3,2014,Vivint,2356
9366,2.5,1826,residential,17500.0,7.0,3218.230286,Poly,4.393636227,0.0,18.0,2445.2,Fixed,0,42.66,-71.3,2014,Vivint,2356
9367,6.615,1826,residential,46305.0,7.0,7710.576268,Poly,3.988046885,0.0,21.0,6359.406,Fixed,0,42.66,-71.3,2013,Vivint,2356
9368,3.92,1826,residential,27440.0,7.0,5145.891475,Poly,4.475661755,0.0,22.0,4334.057,Fixed,0,42.66,-71.3,2013,Vivint,2356
9369,6.615,1826,residential,46305.0,7.0,7974.204044,Poly,4.112748146,0.0,37.0,6959.265,Fixed,0,42.66,-71.3,2014,Vivint,2356
9370,2.94,1826,residential,20580.0,7.0,3673.261912,Poly,4.26543808,0.0,26.0,3042.216,Fixed,0,42.66,-71.3,2014,Vivint,2356
9371,5.25,1826,residential,36750.0,7.0,6404.012421,Poly,4.165514469,0.0,22.0,4799.088,Fixed,0,42.66,-71.3,2014,Vivint,2356
9372,5.5,1826,residential,38500.0,7.0,6963.316895,Poly,4.323698044,0.0,19.0,5628.445,Fixed,0,42.66,-71.3,2014,Vivint,2356
9373,2.695,1826,residential,18865.0,7.0,3574.600364,Poly,4.519843578,0.0,27.0,2993.336,Fixed,0,42.66,-71.3,2014,Vivint,2356
9374,4.9,1826,residential,34300.0,7.0,6411.932922,Poly,4.462271214,0.0,23.0,5486.25,Fixed,0,42.66,-71.3,2014,Vivint,2356
